"7475.erp Properties"
"General"
"Item","Value"
"Folder","C:\Users\Administrador\Desktop\GonoGo 15-21"
"Type","ERP/W Data"
"File collection date","9/13/2016 09:59:54.35"
"Erp file version","4"
"Subject number","4"
"Collection start time","09:59:54.35"
"Collection end time","10:08:19.93"
"Data acquisition board","Natl. Instr. PCI-6071E (Dev. 1)"
"Data acquisition type","Trial-by-trial"
"Number of trials","500"
"Experiment type","Legacy"

"Channels"
"Channel","Type","Gain","Min. mV","Max. mV","Rate (Hz)","Act. Rate","Electrode","Label"
"1","Scalp","1.00","-100.00","100.00","200.00","200.3606","Fz","Fz"
"2","Scalp","1.00","-100.00","100.00","200.00","200.3606","Pz","Pz"
"3","Scalp","1.00","-100.00","100.00","200.00","200.3606","T3","T3"
"4","Scalp","1.00","-100.00","100.00","200.00","200.3606","T4","T4"
"5","Eye (V)","1.00","-500.00","500.00","200.00","200.3606","","vEOG"
"6","Scalp","1.00","-100.00","100.00","200.00","200.3606","T5","T5"
"7","Scalp","1.00","-100.00","100.00","200.00","200.3606","T6","T6"
"8","Scalp","1.00","-100.00","100.00","200.00","200.3606","C3","C3"
"9","Scalp","1.00","-100.00","100.00","200.00","200.3606","C4","C4"
"10","Scalp","1.00","-100.00","100.00","200.00","200.3606","M1","M1"
"11","Scalp","1.00","-100.00","100.00","200.00","200.3606","M2","M2"
"12","Scalp","1.00","-100.00","100.00","200.00","200.3606","F3","F3"
"13","Scalp","1.00","-100.00","100.00","200.00","200.3606","F4","F4"
"14","Scalp","1.00","-100.00","100.00","200.00","200.3606","F7","F7"
"15","Scalp","1.00","-100.00","100.00","200.00","200.3606","F8","F8"
"16","Scalp","1.00","-100.00","100.00","200.00","200.3606","O1","O1"
"17","Scalp","1.00","-100.00","100.00","200.00","200.3606","O2","O2"
"18","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC1","FC1"
"19","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC2","FC2"
"20","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC5","FC5"
"21","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC6","FC6"
"22","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP1","CP1"
"23","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP2","CP2"
"24","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP5","CP5"
"25","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP6","CP6"
"26","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO3","PO3"
"27","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO4","PO4"
"28","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO7","PO7"
"29","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO8","PO8"
"30","Scalp","1.00","-100.00","100.00","200.00","200.3606","P3","P3"
"31","Scalp","1.00","-100.00","100.00","200.00","200.3606","P4","P4"

"Trials"
"Trial","ID","Pre Set.","Pre Act.","Trial Set.","Trial Act.","Post Set.","Post Act."
"165","2","469","662","Go","Correct"
"169","2","436","619","Go","Correct"
"172","2","418","623","Go","Correct"
"173","2","503","721","Go","Correct"
"175","2","529","744","Go","Correct"
"176","2","368","584","Go","Correct"
"178","2","451","624","Go","Correct"
"181","2","403","633","Go","Correct"
"182","2","398","638","Go","Correct"
"183","2","378","629","Go","Correct"
"184","2","386","643","Go","Correct"
"185","2","373","633","Go","Correct"
"187","3","361","534","Go","Correct"
"188","2","480","713","Go","Correct"
"189","2","452","696","Go","Correct"
"190","2","445","641","Go","Correct"
"194","2","456","683","Go","Correct"
"197","2","445","682","Go","Correct"
"200","2","471","711","Go","Correct"
"202","2","483","720","Go","Correct"
"203","2","590","","Go","Correct"
"206","2","426","651","Go","Correct"
"208","2","523","735","Go","Correct"
"209","2","393","616","Go","Correct"
"211","2","595","779","Go","Correct"
"212","2","384","601","Go","Correct"
"213","2","407","633","Go","Correct"
"214","2","345","574","Go","Correct"
"215","2","335","564","Go","Correct"
"216","3","315","580","Go","Correct"
"218","2","560","776","Go","Correct"
"219","2","401","659","Go","Correct"
"220","2","355","610","Go","Correct"
"222","2","488","718","Go","Correct"
"223","2","407","644","Go","Correct"
"226","2","427","620","Go","Correct"
"227","2","415","659","Go","Correct"
"229","2","472","674","Go","Correct"
"231","2","421","616","Go","Correct"
"234","2","422","631","Go","Correct"
"235","2","486","691","Go","Correct"
"236","2","505","746","Go","Correct"
"243","2","486","712","Go","Correct"
"246","2","448","677","Go","Correct"
"248","2","574","","Go","Correct"
"250","2","454","717","Go","Correct"
"252","2","430","665","Go","Correct"
"253","2","385","623","Go","Correct"
"255","2","392","656","Go","Correct"
"257","2","413","631","Go","Correct"
"258","2","372","622","Go","Correct"
"259","2","517","743","Go","Correct"
"260","2","349","612","Go","Correct"
"263","2","399","613","Go","Correct"
"264","2","372","641","Go","Correct"
"265","2","381","621","Go","Correct"
"266","3","421","552","Go","Correct"
"267","2","342","597","Go","Correct"
"268","2","408","660","Go","Correct"
"269","2","417","664","Go","Correct"
"271","2","433","671","Go","Correct"
"272","2","420","655","Go","Correct"
"275","2","475","708","Go","Correct"
"276","2","413","658","Go","Correct"
"277","2","337","588","Go","Correct"
"278","3","318","577","Go","Correct"
"279","3","339","621","Go","Correct"
"281","2","436","614","Go","Correct"
"286","2","420","640","Go","Correct"
"288","2","473","736","Go","Correct"
"289","2","412","651","Go","Correct"
"290","2","390","628","Go","Correct"
"292","2","509","708","Go","Correct"
"294","2","615","788","Go","Correct"
"295","2","456","681","Go","Correct"
"296","2","426","668","Go","Correct"
"297","2","392","649","Go","Correct"
"300","2","346","558","Go","Correct"
"302","2","421","651","Go","Correct"
"307","2","487","730","Go","Correct"
"309","2","638","","Go","Correct"
"310","2","365","601","Go","Correct"
"312","2","491","676","Go","Correct"
"314","2","407","607","Go","Correct"
"317","2","475","716","Go","Correct"
"318","2","510","746","Go","Correct"
"320","2","385","610","Go","Correct"
"321","2","419","652","Go","Correct"
"322","2","415","659","Go","Correct"
"323","2","428","657","Go","Correct"
"325","2","380","614","Go","Correct"
"326","2","416","628","Go","Correct"
"327","2","380","586","Go","Correct"
"331","2","390","605","Go","Correct"
"332","2","452","664","Go","Correct"
"334","2","406","621","Go","Correct"
"336","2","365","578","Go","Correct"
"337","2","496","747","Go","Correct"
"338","2","408","662","Go","Correct"
"339","2","373","598","Go","Correct"
"341","2","403","616","Go","Correct"
"342","2","400","642","Go","Correct"
"343","2","383","614","Go","Correct"
"344","2","398","639","Go","Correct"
"345","2","430","651","Go","Correct"
"346","2","394","626","Go","Correct"
"347","2","440","668","Go","Correct"
"348","2","374","604","Go","Correct"
"349","2","409","647","Go","Correct"
"350","3","372","603","Go","Correct"
"353","2","494","692","Go","Correct"
"354","2","402","620","Go","Correct"
"355","2","380","602","Go","Correct"
"356","2","352","578","Go","Correct"
"357","2","393","608","Go","Correct"
"358","3","374","601","Go","Correct"
"361","2","437","626","Go","Correct"
"362","2","406","624","Go","Correct"
"363","2","389","621","Go","Correct"
"364","2","343","574","Go","Correct"
"365","2","407","655","Go","Correct"
"366","2","442","693","Go","Correct"
"367","2","443","678","Go","Correct"
"368","2","378","641","Go","Correct"
"369","2","329","584","Go","Correct"
"370","3","335","474","Go","Correct"
"371","2","401","618","Go","Correct"
"372","2","539","763","Go","Correct"
"373","2","388","611","Go","Correct"
"374","3","411","617","Go","Correct"
"375","2","437","642","Go","Correct"
"376","2","433","671","Go","Correct"
"377","2","432","667","Go","Correct"
"378","2","380","610","Go","Correct"
"379","2","383","599","Go","Correct"
"380","2","349","579","Go","Correct"
"381","3","372","568","Go","Correct"
"382","2","415","638","Go","Correct"
"383","2","444","679","Go","Correct"
"386","2","415","634","Go","Correct"
"392","2","455","689","Go","Correct"
"393","2","462","678","Go","Correct"
"395","2","412","634","Go","Correct"
"396","2","693","","Go","Correct"
"397","2","441","640","Go","Correct"
"399","2","412","607","Go","Correct"
"400","2","375","573","Go","Correct"
"402","2","432","643","Go","Correct"
"403","2","387","606","Go","Correct"
"404","2","385","625","Go","Correct"
"405","2","414","653","Go","Correct"
"406","2","376","623","Go","Correct"
"407","3","308","582","Go","Correct"
"408","2","421","632","Go","Correct"
"418","2","747","","Go","Correct"
"419","3","-100","-84","Go","Incorrect"
"420","2","392","610","Go","Correct"
"421","2","389","607","Go","Correct"
"422","2","384","636","Go","Correct"
"424","2","401","609","Go","Correct"
"425","2","442","653","Go","Correct"
"427","2","438","645","Go","Correct"
"430","2","416","634","Go","Correct"
"431","2","546","778","Go","Correct"
"432","2","384","613","Go","Correct"
"433","2","367","606","Go","Correct"
"435","2","396","593","Go","Correct"
"438","2","392","599","Go","Correct"
"439","2","520","745","Go","Correct"
"440","2","522","739","Go","Correct"
"441","2","369","601","Go","Correct"
"442","2","345","577","Go","Correct"
"443","2","437","668","Go","Correct"
"444","3","322","588","Go","Correct"
"448","2","538","755","Go","Correct"
"449","2","428","623","Go","Correct"
"451","3","-85","81","Go","Incorrect"
"452","2","319","507","Go","Correct"
"453","2","454","644","Go","Correct"
"456","3","-100","50","Go","Incorrect"
"457","2","531","712","Go","Correct"
"460","2","374","552","Go","Correct"
"461","2","393","567","Go","Correct"
"462","2","322","520","Go","Correct"
"463","2","346","536","Go","Correct"
"464","2","346","532","Go","Correct"
"465","2","323","499","Go","Correct"
"467","2","355","523","Go","Correct"
"468","2","498","683","Go","Correct"
"470","2","379","582","Go","Correct"
"471","2","409","596","Go","Correct"
"472","3","358","530","Go","Correct"
"473","2","384","560","Go","Correct"
"476","2","460","644","Go","Correct"
"478","2","557","774","Go","Correct"
"480","3","362","539","Go","Correct"
"482","2","391","568","Go","Correct"
"484","2","426","617","Go","Correct"
"486","2","341","554","Go","Correct"
"487","2","511","713","Go","Correct"
"489","2","492","690","Go","Correct"
"490","2","535","714","Go","Correct"
"494","2","469","658","Go","Correct"
"495","2","511","703","Go","Correct"
"496","2","405","609","Go","Correct"
"497","2","359","566","Go","Correct"
"499","2","458","649","Go","Correct"
"500","2","401","605","Go","Correct"

"Correct presses"
"Trial","ID","First","Correct","Channel of first"
"2","1","439","439","6"
"3","1","311","311","6"
"4","1","319","319","6"
"5","1","325","325","6"
"6","1","349","349","6"
"7","1","303","303","6"
"8","1","285","285","6"
"9","1","295","295","6"
"10","1","331","331","6"
"11","1","331","331","6"
"12","1","383","383","6"
"13","1","320","320","6"
"14","1","344","344","6"
"15","1","240","240","6"
"16","1","331","331","6"
"17","1","450","450","6"
"18","1","294","294","6"
"19","1","282","282","6"
"20","1","346","346","6"
"21","1","334","334","6"
"22","1","355","355","6"
"23","1","280","280","6"
"24","1","299","299","6"
"25","1","345","345","6"
"26","1","336","336","6"
"27","1","374","374","6"
"28","1","306","306","6"
"29","1","318","318","6"
"30","1","332","332","6"
"31","1","339","339","6"
"32","1","267","267","6"
"33","1","268","268","6"
"34","1","224","224","6"
"35","1","250","250","6"
"36","1","278","278","6"
"37","1","323","323","6"
"38","1","319","319","6"
"39","1","339","339","6"
"40","1","274","274","6"
"41","1","290","290","6"
"42","1","292","292","6"
"43","1","322","322","6"
"44","1","356","356","6"
"45","1","352","352","6"
"46","1","296","296","6"
"47","1","162","162","6"
"48","1","299","299","6"
"49","1","213","213","6"
"50","1","179","179","6"
"51","2","256","256","6"
"52","3","265","265","6"
"53","3","350","350","6"
"54","2","744","744","6"
"56","3","355","355","6"
"58","3","350","350","6"
"60","3","357","357","6"
"63","2","448","448","6"
"64","2","559","559","6"
"65","2","405","405","6"
"66","2","328","328","6"
"67","2","349","349","6"
"68","2","284","284","6"
"69","3","314","314","6"
"71","2","503","503","6"
"74","2","503","503","6"
"79","2","502","502","6"
"80","2","415","415","6"
"81","2","331","331","6"
"82","3","278","278","6"
"84","2","468","468","6"
"86","2","409","409","6"
"87","2","390","390","6"
"88","2","425","425","6"
"92","2","521","521","6"
"93","2","407","407","6"
"97","2","376","376","6"
"98","2","336","336","6"
"99","2","299","299","6"
"100","3","291","291","6"
"101","2","406","406","6"
"104","2","394","394","6"
"105","2","421","421","6"
"106","2","297","297","6"
"107","2","317","317","6"
"108","2","305","305","6"
"109","3","274","274","6"
"110","2","425","425","6"
"116","2","424","424","6"
"120","2","565","565","6"
"121","2","621","621","6"
"123","2","494","494","6"
"125","2","468","468","6"
"126","2","512","512","6"
"127","2","409","409","6"
"128","2","423","423","6"
"129","2","310","310","6"
"130","3","307","307","6"
"131","2","459","459","6"
"132","2","460","460","6"
"134","2","415","415","6"
"138","2","381","381","6"
"142","2","420","420","6"
"143","2","392","392","6"
"144","3","312","312","6"
"145","2","370","370","6"
"147","2","430","430","6"
"149","2","492","492","6"
"152","2","357","357","6"
"157","2","460","460","6"
"158","2","370","370","6"
"160","2","628","628","6"
"163","3","385","385","6"
"165","2","469","469","6"
"169","2","436","436","6"
"172","2","418","418","6"
"173","2","503","503","6"
"175","2","529","529","6"
"176","2","368","368","6"
"178","2","451","451","6"
"181","2","403","403","6"
"182","2","398","398","6"
"183","2","378","378","6"
"184","2","386","386","6"
"185","2","373","373","6"
"187","3","361","361","6"
"188","2","480","480","6"
"189","2","452","452","6"
"190","2","445","445","6"
"194","2","456","456","6"
"197","2","445","445","6"
"200","2","471","471","6"
"202","2","483","483","6"
"203","2","590","590","6"
"206","2","426","426","6"
"208","2","523","523","6"
"209","2","393","393","6"
"211","2","595","595","6"
"212","2","384","384","6"
"213","2","407","407","6"
"214","2","345","345","6"
"215","2","335","335","6"
"216","3","315","315","6"
"218","2","560","560","6"
"219","2","401","401","6"
"220","2","355","355","6"
"222","2","488","488","6"
"223","2","407","407","6"
"226","2","427","427","6"
"227","2","415","415","6"
"229","2","472","472","6"
"231","2","421","421","6"
"234","2","422","422","6"
"235","2","486","486","6"
"236","2","505","505","6"
"243","2","486","486","6"
"246","2","448","448","6"
"248","2","574","574","6"
"250","2","454","454","6"
"252","2","430","430","6"
"253","2","385","385","6"
"255","2","392","392","6"
"257","2","413","413","6"
"258","2","372","372","6"
"259","2","517","517","6"
"260","2","349","349","6"
"263","2","399","399","6"
"264","2","372","372","6"
"265","2","381","381","6"
"266","3","421","421","6"
"267","2","342","342","6"
"268","2","408","408","6"
"269","2","417","417","6"
"271","2","433","433","6"
"272","2","420","420","6"
"275","2","475","475","6"
"276","2","413","413","6"
"277","2","337","337","6"
"278","3","318","318","6"
"279","3","339","339","6"
"281","2","436","436","6"
"286","2","420","420","6"
"288","2","473","473","6"
"289","2","412","412","6"
"290","2","390","390","6"
"292","2","509","509","6"
"294","2","615","615","6"
"295","2","456","456","6"
"296","2","426","426","6"
"297","2","392","392","6"
"300","2","346","346","6"
"302","2","421","421","6"
"307","2","487","487","6"
"309","2","638","638","6"
"310","2","365","365","6"
"312","2","491","491","6"
"314","2","407","407","6"
"317","2","475","475","6"
"318","2","510","510","6"
"320","2","385","385","6"
"321","2","419","419","6"
"322","2","415","415","6"
"323","2","428","428","6"
"325","2","380","380","6"
"326","2","416","416","6"
"327","2","380","380","6"
"331","2","390","390","6"
"332","2","452","452","6"
"334","2","406","406","6"
"336","2","365","365","6"
"337","2","496","496","6"
"338","2","408","408","6"
"339","2","373","373","6"
"341","2","403","403","6"
"342","2","400","400","6"
"343","2","383","383","6"
"344","2","398","398","6"
"345","2","430","430","6"
"346","2","394","394","6"
"347","2","440","440","6"
"348","2","374","374","6"
"349","2","409","409","6"
"350","3","372","372","6"
"353","2","494","494","6"
"354","2","402","402","6"
"355","2","380","380","6"
"356","2","352","352","6"
"357","2","393","393","6"
"358","3","374","374","6"
"361","2","437","437","6"
"362","2","406","406","6"
"363","2","389","389","6"
"364","2","343","343","6"
"365","2","407","407","6"
"366","2","442","442","6"
"367","2","443","443","6"
"368","2","378","378","6"
"369","2","329","329","6"
"370","3","335","335","6"
"371","2","401","401","6"
"372","2","539","539","6"
"373","2","388","388","6"
"374","3","411","411","6"
"375","2","437","437","6"
"376","2","433","433","6"
"377","2","432","432","6"
"378","2","380","380","6"
"379","2","383","383","6"
"380","2","349","349","6"
"381","3","372","372","6"
"382","2","415","415","6"
"383","2","444","444","6"
"386","2","415","415","6"
"392","2","455","455","6"
"393","2","462","462","6"
"395","2","412","412","6"
"396","2","693","693","6"
"397","2","441","441","6"
"399","2","412","412","6"
"400","2","375","375","6"
"402","2","432","432","6"
"403","2","387","387","6"
"404","2","385","385","6"
"405","2","414","414","6"
"406","2","376","376","6"
"407","3","308","308","6"
"408","2","421","421","6"
"418","2","747","747","6"
"420","2","392","392","6"
"421","2","389","389","6"
"422","2","384","384","6"
"424","2","401","401","6"
"425","2","442","442","6"
"427","2","438","438","6"
"430","2","416","416","6"
"431","2","546","546","6"
"432","2","384","384","6"
"433","2","367","367","6"
"435","2","396","396","6"
"438","2","392","392","6"
"439","2","520","520","6"
"440","2","522","522","6"
"441","2","369","369","6"
"442","2","345","345","6"
"443","2","437","437","6"
"444","3","322","322","6"
"448","2","538","538","6"
"449","2","428","428","6"
"452","2","319","319","6"
"453","2","454","454","6"
"457","2","531","531","6"
"460","2","374","374","6"
"461","2","393","393","6"
"462","2","322","322","6"
"463","2","346","346","6"
"464","2","346","346","6"
"465","2","323","323","6"
"467","2","355","355","6"
"468","2","498","498","6"
"470","2","379","379","6"
"471","2","409","409","6"
"472","3","358","358","6"
"473","2","384","384","6"
"476","2","460","460","6"
"478","2","557","557","6"
"480","3","362","362","6"
"482","2","391","391","6"
"484","2","426","426","6"
"486","2","341","341","6"
"487","2","511","511","6"
"489","2","492","492","6"
"490","2","535","535","6"
"494","2","469","469","6"
"495","2","511","511","6"
"496","2","405","405","6"
"497","2","359","359","6"
"499","2","458","458","6"
"500","2","401","401","6"

"Button response summary"
"Trial ID filter: No filter"
"Response filter: No filter"
"Trial Score filter: No filter"
"Maximum number of bad scalp channels filter: 0"
"Trials matching the current filter set: 500  [ 100.0 percent of trials ]"
"Trial","ID","Response","Score","Reason"
"1","1","Incorrect","Good",""
"2","1","Correct","Good",""
"3","1","Correct","Good",""
"4","1","Correct","Good",""
"5","1","Correct","Good",""
"6","1","Correct","Good",""
"7","1","Correct","Good",""
"8","1","Correct","Good",""
"9","1","Correct","Good",""
"10","1","Correct","Good",""
"11","1","Correct","Good",""
"12","1","Correct","Good",""
"13","1","Correct","Good",""
"14","1","Correct","Good",""
"15","1","Correct","Good",""
"16","1","Correct","Good",""
"17","1","Correct","Good",""
"18","1","Correct","Good",""
"19","1","Correct","Good",""
"20","1","Correct","Good",""
"21","1","Correct","Good",""
"22","1","Correct","Good",""
"23","1","Correct","Good",""
"24","1","Correct","Good",""
"25","1","Correct","Good",""
"26","1","Correct","Good",""
"27","1","Correct","Good",""
"28","1","Correct","Good",""
"29","1","Correct","Good",""
"30","1","Correct","Good",""
"31","1","Correct","Good",""
"32","1","Correct","Good",""
"33","1","Correct","Good",""
"34","1","Correct","Good",""
"35","1","Correct","Good",""
"36","1","Correct","Good",""
"37","1","Correct","Good",""
"38","1","Correct","Good",""
"39","1","Correct","Good",""
"40","1","Correct","Good",""
"41","1","Correct","Good",""
"42","1","Correct","Good",""
"43","1","Correct","Good",""
"44","1","Correct","Good",""
"45","1","Correct","Good",""
"46","1","Correct","Good",""
"47","1","Correct","Good",""
"48","1","Correct","Good",""
"49","1","Correct","Good",""
"50","1","Correct","Good",""
"51","2","Correct","Good",""
"52","3","Correct","Good",""
"53","3","Correct","Good",""
"54","2","Correct","Good",""
"55","3","Incorrect","Good",""
"56","3","Correct","Good",""
"57","2","Incorrect","Good",""
"58","3","Correct","Good",""
"59","2","Incorrect","Good",""
"60","3","Correct","Good",""
"61","2","Incorrect","Good",""
"62","3","Incorrect","Good",""
"63","2","Correct","Good",""
"64","2","Correct","Good",""
"65","2","Correct","Good",""
"66","2","Correct","Good",""
"67","2","Correct","Good",""
"68","2","Correct","Good",""
"69","3","Correct","Good",""
"70","3","Incorrect","Good",""
"71","2","Correct","Good",""
"72","3","Incorrect","Good",""
"73","3","Incorrect","Good",""
"74","2","Correct","Good",""
"75","3","Incorrect","Good",""
"76","3","Incorrect","Good",""
"77","3","Incorrect","Good",""
"78","3","Incorrect","Good",""
"79","2","Correct","Good",""
"80","2","Correct","Good",""
"81","2","Correct","Good",""
"82","3","Correct","Good",""
"83","2","Incorrect","Good",""
"84","2","Incorrect","Good",""
"85","3","Incorrect","Good",""
"86","2","Correct","Good",""
"87","2","Correct","Good",""
"88","2","Correct","Good",""
"89","3","Incorrect","Good",""
"90","3","Incorrect","Good",""
"91","3","Incorrect","Good",""
"92","2","Correct","Good",""
"93","2","Correct","Good",""
"94","3","Incorrect","Good",""
"95","3","Incorrect","Good",""
"96","3","Incorrect","Good",""
"97","2","Correct","Good",""
"98","2","Correct","Good",""
"99","2","Correct","Good",""
"100","3","Correct","Good",""
"101","2","Correct","Good",""
"102","3","Incorrect","Good",""
"103","3","Incorrect","Good",""
"104","2","Correct","Good",""
"105","2","Correct","Good",""
"106","2","Correct","Good",""
"107","2","Correct","Good",""
"108","2","Correct","Good",""
"109","3","Correct","Good",""
"110","2","Correct","Good",""
"111","3","Incorrect","Good",""
"112","3","Incorrect","Good",""
"113","3","Incorrect","Good",""
"114","3","Incorrect","Good",""
"115","3","Incorrect","Good",""
"116","2","Correct","Good",""
"117","3","Incorrect","Good",""
"118","3","Incorrect","Good",""
"119","3","Incorrect","Good",""
"120","2","Correct","Good",""
"121","2","Correct","Good",""
"122","3","Incorrect","Good",""
"123","2","Correct","Good",""
"124","3","Incorrect","Good",""
"125","2","Correct","Good",""
"126","2","Correct","Good",""
"127","2","Correct","Good",""
"128","2","Correct","Good",""
"129","2","Correct","Good",""
"130","3","Correct","Good",""
"131","2","Correct","Good",""
"132","2","Correct","Good",""
"133","3","Incorrect","Good",""
"134","2","Correct","Good",""
"135","3","Incorrect","Good",""
"136","3","Incorrect","Good",""
"137","3","Incorrect","Good",""
"138","2","Correct","Good",""
"139","3","Incorrect","Good",""
"140","3","Incorrect","Good",""
"141","3","Incorrect","Good",""
"142","2","Correct","Good",""
"143","2","Correct","Good",""
"144","3","Correct","Good",""
"145","2","Correct","Good",""
"146","3","Incorrect","Good",""
"147","2","Correct","Good",""
"148","3","Incorrect","Good",""
"149","2","Correct","Good",""
"150","3","Incorrect","Good",""
"151","2","Incorrect","Good",""
"152","2","Correct","Good",""
"153","3","Incorrect","Good",""
"154","3","Incorrect","Good",""
"155","3","Incorrect","Good",""
"156","3","Incorrect","Good",""
"157","2","Correct","Good",""
"158","2","Correct","Good",""
"159","3","Incorrect","Good",""
"160","2","Correct","Good",""
"161","3","Incorrect","Good",""
"162","3","Incorrect","Good",""
"163","3","Correct","Good",""
"164","3","Incorrect","Good",""
"165","2","Correct","Good",""
"166","3","Incorrect","Good",""
"167","3","Incorrect","Good",""
"168","3","Incorrect","Good",""
"169","2","Correct","Good",""
"170","3","Incorrect","Good",""
"171","3","Incorrect","Good",""
"172","2","Correct","Good",""
"173","2","Correct","Good",""
"174","3","Incorrect","Good",""
"175","2","Correct","Good",""
"176","2","Correct","Good",""
"177","3","Incorrect","Good",""
"178","2","Correct","Good",""
"179","3","Incorrect","Good",""
"180","3","Incorrect","Good",""
"181","2","Correct","Good",""
"182","2","Correct","Good",""
"183","2","Correct","Good",""
"184","2","Correct","Good",""
"185","2","Correct","Good",""
"186","3","Incorrect","Good",""
"187","3","Correct","Good",""
"188","2","Correct","Good",""
"189","2","Correct","Good",""
"190","2","Correct","Good",""
"191","3","Incorrect","Good",""
"192","3","Incorrect","Good",""
"193","3","Incorrect","Good",""
"194","2","Correct","Good",""
"195","3","Incorrect","Good",""
"196","3","Incorrect","Good",""
"197","2","Correct","Good",""
"198","3","Incorrect","Good",""
"199","3","Incorrect","Good",""
"200","2","Correct","Good",""
"201","3","Incorrect","Good",""
"202","2","Correct","Good",""
"203","2","Correct","Good",""
"204","3","Incorrect","Good",""
"205","3","Incorrect","Good",""
"206","2","Correct","Good",""
"207","3","Incorrect","Good",""
"208","2","Correct","Good",""
"209","2","Correct","Good",""
"210","3","Incorrect","Good",""
"211","2","Correct","Good",""
"212","2","Correct","Good",""
"213","2","Correct","Good",""
"214","2","Correct","Good",""
"215","2","Correct","Good",""
"216","3","Correct","Good",""
"217","3","Incorrect","Good",""
"218","2","Correct","Good",""
"219","2","Correct","Good",""
"220","2","Correct","Good",""
"221","3","Incorrect","Good",""
"222","2","Correct","Good",""
"223","2","Correct","Good",""
"224","3","Incorrect","Good",""
"225","3","Incorrect","Good",""
"226","2","Correct","Good",""
"227","2","Correct","Good",""
"228","3","Incorrect","Good",""
"229","2","Correct","Good",""
"230","3","Incorrect","Good",""
"231","2","Correct","Good",""
"232","3","Incorrect","Good",""
"233","3","Incorrect","Good",""
"234","2","Correct","Good",""
"235","2","Correct","Good",""
"236","2","Correct","Good",""
"237","3","Incorrect","Good",""
"238","3","Incorrect","Good",""
"239","3","Incorrect","Good",""
"240","3","Incorrect","Good",""
"241","3","Incorrect","Good",""
"242","3","Incorrect","Good",""
"243","2","Correct","Good",""
"244","3","Incorrect","Good",""
"245","3","Incorrect","Good",""
"246","2","Correct","Good",""
"247","3","Incorrect","Good",""
"248","2","Correct","Good",""
"249","3","Incorrect","Good",""
"250","2","Correct","Good",""
"251","3","Incorrect","Good",""
"252","2","Correct","Good",""
"253","2","Correct","Good",""
"254","3","Incorrect","Good",""
"255","2","Correct","Good",""
"256","3","Incorrect","Good",""
"257","2","Correct","Good",""
"258","2","Correct","Good",""
"259","2","Correct","Good",""
"260","2","Correct","Good",""
"261","3","Incorrect","Good",""
"262","3","Incorrect","Good",""
"263","2","Correct","Good",""
"264","2","Correct","Good",""
"265","2","Correct","Good",""
"266","3","Correct","Good",""
"267","2","Correct","Good",""
"268","2","Correct","Good",""
"269","2","Correct","Good",""
"270","3","Incorrect","Good",""
"271","2","Correct","Good",""
"272","2","Correct","Good",""
"273","3","Incorrect","Good",""
"274","3","Incorrect","Good",""
"275","2","Correct","Good",""
"276","2","Correct","Good",""
"277","2","Correct","Good",""
"278","3","Correct","Good",""
"279","3","Correct","Good",""
"280","3","Incorrect","Good",""
"281","2","Correct","Good",""
"282","3","Incorrect","Good",""
"283","3","Incorrect","Good",""
"284","3","Incorrect","Good",""
"285","3","Incorrect","Good",""
"286","2","Correct","Good",""
"287","3","Incorrect","Good",""
"288","2","Correct","Good",""
"289","2","Correct","Good",""
"290","2","Correct","Good",""
"291","3","Incorrect","Good",""
"292","2","Correct","Good",""
"293","3","Incorrect","Good",""
"294","2","Correct","Good",""
"295","2","Correct","Good",""
"296","2","Correct","Good",""
"297","2","Correct","Good",""
"298","3","Incorrect","Good",""
"299","2","Incorrect","Good",""
"300","2","Correct","Good",""
"301","3","Incorrect","Good",""
"302","2","Correct","Good",""
"303","3","Incorrect","Good",""
"304","3","Incorrect","Good",""
"305","3","Incorrect","Good",""
"306","3","Incorrect","Good",""
"307","2","Correct","Good",""
"308","3","Incorrect","Good",""
"309","2","Correct","Good",""
"310","2","Correct","Good",""
"311","3","Incorrect","Good",""
"312","2","Correct","Good",""
"313","3","Incorrect","Good",""
"314","2","Correct","Good",""
"315","3","Incorrect","Good",""
"316","3","Incorrect","Good",""
"317","2","Correct","Good",""
"318","2","Correct","Good",""
"319","3","Incorrect","Good",""
"320","2","Correct","Good",""
"321","2","Correct","Good",""
"322","2","Correct","Good",""
"323","2","Correct","Good",""
"324","3","Incorrect","Good",""
"325","2","Correct","Good",""
"326","2","Correct","Good",""
"327","2","Correct","Good",""
"328","3","Incorrect","Good",""
"329","3","Incorrect","Good",""
"330","3","Incorrect","Good",""
"331","2","Correct","Good",""
"332","2","Correct","Good",""
"333","3","Incorrect","Good",""
"334","2","Correct","Good",""
"335","3","Incorrect","Good",""
"336","2","Correct","Good",""
"337","2","Correct","Good",""
"338","2","Correct","Good",""
"339","2","Correct","Good",""
