"1161.erp Properties"
"General"
"Item","Value"
"Type","ERP/W Data"
"Subject number","4"
"Number of trials","150"
"Folder","C:\Users\Administrador\Desktop\GonoGo 15-21"
"File collection date","6/13/2008 17:02:17.45"
"Experiment type","Go - No go"
"Erp file version","4"
"Data acquisition type","Trial-by-trial"
"Data acquisition board","Natl. Instr. PCI-6071E (Dev. 1)"
"Collection start time","17:02:17.45"
"Collection end time","17:05:47.82"

"Channels"
"Channel","Type","Gain","Min. mV","Max. mV","Rate (Hz)","Act. Rate","Electrode","Label"
"1","Scalp","1.00","-100.00","100.00","200.00","200.3606","Fz","Fz"
"2","Scalp","1.00","-100.00","100.00","200.00","200.3606","Pz","Pz"
"3","Scalp","1.00","-100.00","100.00","200.00","200.3606","T3","T3"
"4","Scalp","1.00","-100.00","100.00","200.00","200.3606","T4","T4"
"5","Eye (V)","1.00","-1000.00","1000.00","200.00","200.3606","","vEOG"
"6","Scalp","1.00","-100.00","100.00","200.00","200.3606","T5","T5"
"7","Scalp","1.00","-100.00","100.00","200.00","200.3606","T6","T6"
"8","Scalp","1.00","-100.00","100.00","200.00","200.3606","C3","C3"
"9","Scalp","1.00","-100.00","100.00","200.00","200.3606","C4","C4"
"10","Scalp","1.00","-100.00","100.00","200.00","200.3606","M1","M1"
"11","Scalp","1.00","-100.00","100.00","200.00","200.3606","M2","M2"
"12","Scalp","1.00","-100.00","100.00","200.00","200.3606","F3","F3"
"13","Scalp","1.00","-100.00","100.00","200.00","200.3606","F4","F4"
"14","Scalp","1.00","-100.00","100.00","200.00","200.3606","F7","F7"
"15","Scalp","1.00","-100.00","100.00","200.00","200.3606","F8","F8"
"16","Scalp","1.00","-100.00","100.00","200.00","200.3606","O1","O1"
"17","Scalp","1.00","-100.00","100.00","200.00","200.3606","O2","O2"
"18","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC1","FC1"
"19","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC2","FC2"
"20","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC5","FC5"
"21","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC6","FC6"
"22","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP1","CP1"
"23","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP2","CP2"
"24","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP5","CP5"
"25","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP6","CP6"
"26","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO3","PO3"
"27","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO4","PO4"
"28","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO7","PO7"
"29","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO8","PO8"
"30","Scalp","1.00","-100.00","100.00","200.00","200.3606","P3","P3"
"31","Scalp","1.00","-100.00","100.00","200.00","200.3606","P4","P4"

"Trials"
"Trial","ID","Pre Set.","Pre Act.","Trial Set.","Trial Act.","Post Set.","Post Act."
"60","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"102","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"104","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"107","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"111","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"119","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"123","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"126","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"130","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"135","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"138","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"139","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"140","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"144","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"149","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150","","","","","X","","","","","","","","","","","","","","","","","","","","","","","","","",""

"Custom Trials"
"Trial","Identifier","Number of events"
"1","1","8"
"2","1","8"
"3","1","8"
"4","1","8"
"5","1","8"
"6","1","8"
"7","1","8"
"8","1","8"
"9","1","8"
"10","1","8"
"11","1","8"
"12","1","8"
"13","1","8"
"14","1","8"
"15","1","8"
"16","1","8"
"17","1","8"
"18","1","8"
"19","1","8"
"20","1","8"
"21","1","8"
"22","1","8"
"23","1","8"
"24","1","8"
"25","1","8"
"26","1","8"
"27","1","8"
"28","1","8"
"29","1","8"
"30","1","8"
"31","1","8"
"32","1","8"
"33","1","8"
"34","1","8"
"35","1","8"
"36","1","8"
"37","1","8"
"38","1","8"
"39","1","8"
"40","1","8"
"41","3","8"
"42","2","8"
"43","2","8"
"44","2","8"
"45","2","8"
"46","2","8"
"47","3","8"
"48","2","8"
"49","3","8"
"50","2","8"
"51","3","8"
"52","2","8"
"53","2","8"
"54","2","8"
"55","3","8"
"56","2","8"
"57","3","8"
"58","2","8"
"59","2","8"
"60","2","8"
"61","3","8"
"62","2","8"
"63","2","8"
"64","2","8"
"65","3","8"
"66","2","8"
"67","3","8"
"68","2","8"
"69","2","8"
"70","3","8"
"71","2","8"
"72","3","8"
"73","2","8"
"74","2","8"
"75","2","8"
"76","3","8"
"77","2","8"
"78","2","8"
"79","2","8"
"80","2","8"
"81","3","8"
"82","3","8"
"83","2","8"
"84","2","8"
"85","2","8"
"86","2","8"
"87","2","8"
"88","2","8"
"89","3","8"
"90","2","8"
"91","2","8"
"92","2","8"
"93","3","8"
"94","2","8"
"95","2","8"
"96","3","8"
"97","2","8"
"98","3","8"
"99","2","8"
"100","3","8"
"101","2","8"
"102","2","8"
"103","2","8"
"104","2","8"
"105","3","8"
"106","2","8"
"107","2","8"
"108","2","8"
"109","3","8"
"110","2","8"
"111","3","8"
"112","2","8"
"113","2","8"
"114","3","8"
"115","2","8"
"116","2","8"
"117","2","8"
"118","3","8"
"119","2","8"
"120","2","8"
"121","2","8"
"122","2","8"
"123","3","8"
"124","2","8"
"125","2","8"
"126","3","8"
"127","3","8"
"128","2","8"
"129","2","8"
"130","3","8"
"131","2","8"
"132","2","8"
"133","2","8"
"134","3","8"
"135","2","8"
"136","3","8"
"137","2","8"
"138","2","8"
"139","2","8"
"140","2","8"
"141","3","8"
"142","2","8"
"143","3","8"
"144","2","8"
"145","2","8"
"146","2","8"
"147","2","8"
"148","3","8"
"149","2","8"
"150","2","8"

"Scoring parameters"
"Item","Value"
"EOG Window (milliseconds)","100"
"Scalp Window (milliseconds)","100"
"EOG threshold (microvolts)","250.00"
"Reject flat line","No"

"Channel","Minimum","Maximum"
"1","-100.00","100.00"
"2","-100.00","100.00"
"3","-100.00","100.00"
"4","-100.00","100.00"
"5","-1000.00","1000.00"
"6","-100.00","100.00"
"7","-100.00","100.00"
"8","-100.00","100.00"
"9","-100.00","100.00"
"10","-100.00","100.00"
"11","-100.00","100.00"
"12","-100.00","100.00"
"13","-100.00","100.00"
"14","-100.00","100.00"
"15","-100.00","100.00"
"16","-100.00","100.00"
"17","-100.00","100.00"
"18","-100.00","100.00"
"19","-100.00","100.00"
"20","-100.00","100.00"
"21","-100.00","100.00"
"22","-100.00","100.00"
"23","-100.00","100.00"
"24","-100.00","100.00"
"25","-100.00","100.00"
"26","-100.00","100.00"
"27","-100.00","100.00"
"28","-100.00","100.00"
"29","-100.00","100.00"
"30","-100.00","100.00"
"31","-100.00","100.00"
"32","-100.00","100.00"

